"country","month","ur"
"Spain","1998-09",16.3
"Spain","1998-10",16
"Spain","1998-11",15.7
"Spain","1998-12",15.4
"Spain","1999-01",14.8
"Spain","1999-02",14.3
"Spain","1999-03",13.9
"Spain","1999-04",13.6
"Spain","1999-05",13.5
"Spain","1999-06",13.5
"Spain","1999-07",13.5
"Spain","1999-08",13.5
"Spain","1999-09",13.4
"Spain","1999-10",13.2
"Spain","1999-11",13.1
"Spain","1999-12",12.9
"Spain","2000-01",12.8
"Spain","2000-02",12.4
"Spain","2000-03",12.2
"Spain","2000-04",12
"Spain","2000-05",11.9
"Spain","2000-06",11.9
"Spain","2000-07",11.9
"Spain","2000-08",11.8
"Spain","2000-09",11.7
"Spain","2000-10",11.7
"Spain","2000-11",11.5
"Spain","2000-12",11.2
"Spain","2001-01",10.8
"Spain","2001-02",10.7
"Spain","2001-03",10.5
"Spain","2001-04",10.4
"Spain","2001-05",10.6
"Spain","2001-06",10.5
"Spain","2001-07",10.5
"Spain","2001-08",10.6
"Spain","2001-09",10.5
"Spain","2001-10",10.5
"Spain","2001-11",10.6
"Spain","2001-12",10.7
"Spain","2002-01",11.1
"Spain","2002-02",11.5
"Spain","2002-03",11.2
"Spain","2002-04",11.2
"Spain","2002-05",11.2
"Spain","2002-06",11.4
"Spain","2002-07",11.7
"Spain","2002-08",11.8
"Spain","2002-09",11.7
"Spain","2002-10",11.6
"Spain","2002-11",11.6
"Spain","2002-12",11.6
"Spain","2003-01",11.7
"Spain","2003-02",11.7
"Spain","2003-03",11.6
"Spain","2003-04",11.4
"Spain","2003-05",11.3
"Spain","2003-06",11.5
"Spain","2003-07",11.6
"Spain","2003-08",11.5
"Spain","2003-09",11.5
"Spain","2003-10",11.4
"Spain","2003-11",11.3
"Spain","2003-12",11.4
"Spain","2004-01",11.3
"Spain","2004-02",11.2
"Spain","2004-03",11.1
"Spain","2004-04",11.2
"Spain","2004-05",11.2
"Spain","2004-06",11.2
"Spain","2004-07",11
"Spain","2004-08",11
"Spain","2004-09",10.9
"Spain","2004-10",10.7
"Spain","2004-11",10.6
"Spain","2004-12",10.3
"Spain","2005-01",10.1
"Spain","2005-02",9.9
"Spain","2005-03",9.7
"Spain","2005-04",9.7
"Spain","2005-05",9.4
"Spain","2005-06",9.1
"Spain","2005-07",8.8
"Spain","2005-08",8.6
"Spain","2005-09",8.5
"Spain","2005-10",8.6
"Spain","2005-11",8.7
"Spain","2005-12",8.8
"Spain","2006-01",8.8
"Spain","2006-02",8.7
"Spain","2006-03",8.7
"Spain","2006-04",8.6
"Spain","2006-05",8.5
"Spain","2006-06",8.4
"Spain","2006-07",8.3
"Spain","2006-08",8.3
"Spain","2006-09",8.2
"Spain","2006-10",8.2
"Spain","2006-11",8.3
"Spain","2006-12",8.3
"Spain","2007-01",8.3
"Spain","2007-02",8.2
"Spain","2007-03",8.1
"Spain","2007-04",8
"Spain","2007-05",7.9
"Spain","2007-06",8
"Spain","2007-07",8.1
"Spain","2007-08",8.3
"Spain","2007-09",8.3
"Spain","2007-10",8.4
"Spain","2007-11",8.6
"Spain","2007-12",8.8
"Spain","2008-01",9.1
"Spain","2008-02",9.3
"Spain","2008-03",9.5
"Spain","2008-04",10
"Spain","2008-05",10.4
"Spain","2008-06",10.8
"Spain","2008-07",11.1
"Spain","2008-08",11.5
"Spain","2008-09",12
"Spain","2008-10",12.9
"Spain","2008-11",13.8
"Spain","2008-12",14.8
"Spain","2009-01",15.9
"Spain","2009-02",16.8
"Spain","2009-03",17.5
"Spain","2009-04",17.8
"Spain","2009-05",17.9
"Spain","2009-06",17.9
"Spain","2009-07",18
"Spain","2009-08",18.2
"Spain","2009-09",18.4
"Spain","2009-10",18.6
"Spain","2009-11",18.7
"Spain","2009-12",18.9
"Spain","2010-01",19.1
"Spain","2010-02",19.2
"Spain","2010-03",19.4
"Spain","2010-04",19.8
"Spain","2010-05",20
"Spain","2010-06",20.1
"Spain","2010-07",19.9
"Spain","2010-08",20
"Spain","2010-09",20.1
"Spain","2010-10",20.1
"Spain","2010-11",20.2
"Spain","2010-12",20.4
"Spain","2011-01",20.4
"Spain","2011-02",20.5
"Spain","2011-03",20.6
"Spain","2011-04",20.6
"Spain","2011-05",20.7
"Spain","2011-06",21
"Spain","2011-07",21.4
"Spain","2011-08",21.7
"Spain","2011-09",22.1
"Spain","2011-10",22.4
"Spain","2011-11",22.7
"Spain","2011-12",22.9
"Spain","2012-01",23.2
"Spain","2012-02",23.6
"Spain","2012-03",23.9
"Spain","2012-04",24.2
"Spain","2012-05",24.6
"Spain","2012-06",24.8
"Spain","2012-07",25
"Spain","2012-08",25.2
"Spain","2012-09",25.4
"Spain","2012-10",25.7
"Spain","2012-11",25.9
"Spain","2012-12",26
"Spain","2013-01",26.2
"Spain","2013-02",26.4
"Spain","2013-03",26.3
"Spain","2013-04",26.3
"Spain","2013-05",26.2
"Spain","2013-06",26.1
"Spain","2013-07",26.2
"Spain","2013-08",26.1
"Spain","2013-09",26
"Spain","2013-10",26
"Spain","2013-11",25.9
"Spain","2013-12",25.5
"Spain","2014-01",25.5
"Spain","2014-02",25.3
"Spain","2014-03",25.1
"Spain","2014-04",24.8
"Spain","2014-05",24.6
"Spain","2014-06",24.4
"Spain","2014-07",24.3
"Spain","2014-08",24.1
"Spain","2014-09",24
"Spain","2014-10",23.9
"Spain","2014-11",23.8
"Spain","2014-12",23.6
"Spain","2015-01",23.4
"Spain","2015-02",23.2
"Spain","2015-03",22.9
"Spain","2015-04",22.7
"Spain","2015-05",22.5
"Spain","2015-06",22.3
"Spain","2015-07",21.9
"Spain","2015-08",21.6
"Spain","2015-09",21.4
"Spain","2015-10",21.2
"Spain","2015-11",20.9
"Spain","2015-12",20.8
"Spain","2016-01",20.5
"Spain","2016-02",20.4
"Spain","2016-03",20.3
"Spain","2016-04",20.3
"Spain","2016-05",20.2
"Spain","2016-06",19.9
"Spain","2016-07",19.5
"Spain","2016-08",19.3
"Spain","2016-09",19.1
"Spain","2016-10",18.8
"Spain","2016-11",18.8
"Spain","2016-12",18.5
"Spain","2017-01",18.4
"Spain","2017-02",18.2
"Spain","2017-03",18
"Spain","2017-04",17.6
"Spain","2017-05",17.4
"Spain","2017-06",17.1
"Spain","2017-07",16.9
"Spain","2017-08",16.7
"Spain","2017-09",16.7
"Spain","2017-10",16.7
"Spain","2017-11",16.7
"Spain","2017-12",16.6
"Spain","2018-01",16.4
"Spain","2018-02",16.2
"Spain","2018-03",15.9
"Spain","2018-04",15.7
"Spain","2018-05",15.5
"Spain","2018-06",15.2
"Spain","2018-07",15
"Spain","2018-08",14.8
"Spain","2018-09",14.7
"Spain","2018-10",14.7
"Spain","2018-11",14.6
"Spain","2018-12",14.4
"Spain","2019-01",14.3
"Spain","2019-02",14.2
"Spain","2019-03",14.2
"Spain","2019-04",14.2
"Spain","2019-05",14.3
"Spain","2019-06",14.2
"Spain","2019-07",14.2
"Spain","2019-08",14.1
"Spain","2019-09",14
"Spain","2019-10",14
"Spain","2019-11",13.9
"Spain","2019-12",13.8
"Spain","2020-01",13.8
"Spain","2020-02",13.6
"Spain","2020-03",14.5
"Spain","2020-04",15.3
"Spain","2020-05",15.5
"Spain","2020-06",16
"Spain","2020-07",16.2
"Spain","2020-08",16.5
"Spain","2020-09",16.4
"Spain","2020-10",16.3
"Spain","2020-11",16.2
"Spain","2020-12",16.2
"Spain","2021-01",15.9
"Spain","2021-02",15.7
"Spain","2021-03",15.5
"Spain","2021-04",15.7
"Spain","2021-05",15.7
"Spain","2021-06",15.6
"Spain","2021-07",15.2
"Spain","2021-08",14.8
"Spain","2021-09",14.3
"Spain","2021-10",13.9
"Spain","2021-11",13.5
"Spain","2021-12",13.3
"Spain","2022-01",13.3
"Spain","2022-02",13.2
"Spain","2022-03",13.3
"Spain","2022-04",13.2
"Spain","2022-05",12.9
"Spain","2022-06",12.9
"Spain","2022-07",12.7
"Spain","2022-08",12.8
"Spain","2022-09",12.9
"Spain","2022-10",13
"Spain","2022-11",13.2
"Spain","2022-12",13.2
"Spain","2023-01",13.1
"Spain","2023-02",12.9
"Spain","2023-03",12.5
"Spain","2023-04",12.1
"Spain","2023-05",12
"Spain","2023-06",11.9
"Spain","2023-07",12
"Spain","2023-08",12
"Spain","2023-09",12
"Spain","2023-10",12
"Spain","2023-11",11.9
"Spain","2023-12",11.9
"Spain","2024-01",11.9
"Spain","2024-02",11.8
"Spain","2024-03",11.7
"Spain","2024-04",11.6
"Spain","2024-05",11.6
"Spain","2024-06",11.5
"Spain","2024-07",11.4
"Spain","2024-08",11.3
"Spain","2024-09",11.1
"Spain","2024-10",10.9
"Spain","2024-11",10.8
"Spain","2024-12",10.8
"Spain","2025-01",10.9
"Spain","2025-02",10.9
"Spain","2025-03",10.8
"Spain","2025-04",10.6
"Spain","2025-05",10.6
"Spain","2025-06",10.5
"Spain","2025-07",10.6
"Spain","2025-08",10.5
"Spain","2025-09",10.4
"Spain","2025-10",10.2
"Spain","2025-11",10.1
"Spain","2025-12",10
"France","1983-01",7.1
"France","1983-02",6.7
"France","1983-03",6.7
"France","1983-04",7
"France","1983-05",7.2
"France","1983-06",7.4
"France","1983-07",7.5
"France","1983-08",7.6
"France","1983-09",7.7
"France","1983-10",7.8
"France","1983-11",7.9
"France","1983-12",8
"France","1984-01",8.1
"France","1984-02",8.1
"France","1984-03",8.2
"France","1984-04",8.3
"France","1984-05",8.4
"France","1984-06",8.4
"France","1984-07",8.5
"France","1984-08",8.6
"France","1984-09",8.6
"France","1984-10",8.7
"France","1984-11",8.8
"France","1984-12",8.8
"France","1985-01",8.7
"France","1985-02",8.7
"France","1985-03",8.7
"France","1985-04",8.7
"France","1985-05",8.7
"France","1985-06",8.7
"France","1985-07",8.7
"France","1985-08",8.7
"France","1985-09",8.7
"France","1985-10",8.7
"France","1985-11",8.7
"France","1985-12",8.7
"France","1986-01",8.6
"France","1986-02",8.6
"France","1986-03",8.6
"France","1986-04",8.7
"France","1986-05",8.8
"France","1986-06",8.8
"France","1986-07",8.9
"France","1986-08",8.9
"France","1986-09",9
"France","1986-10",9.2
"France","1986-11",9.2
"France","1986-12",9.2
"France","1987-01",9.3
"France","1987-02",9.3
"France","1987-03",9.2
"France","1987-04",9.2
"France","1987-05",9.2
"France","1987-06",9.1
"France","1987-07",9.1
"France","1987-08",9.1
"France","1987-09",9.1
"France","1987-10",9.1
"France","1987-11",9.1
"France","1987-12",9
"France","1988-01",9
"France","1988-02",8.9
"France","1988-03",8.8
"France","1988-04",8.9
"France","1988-05",8.8
"France","1988-06",8.8
"France","1988-07",8.8
"France","1988-08",8.8
"France","1988-09",8.8
"France","1988-10",8.9
"France","1988-11",8.8
"France","1988-12",8.8
"France","1989-01",8.8
"France","1989-02",8.7
"France","1989-03",8.7
"France","1989-04",8.7
"France","1989-05",8.7
"France","1989-06",8.7
"France","1989-07",8.7
"France","1989-08",8.7
"France","1989-09",8.7
"France","1989-10",8.7
"France","1989-11",8.7
"France","1989-12",8.6
"France","1990-01",8.6
"France","1990-02",8.5
"France","1990-03",8.5
"France","1990-04",8.5
"France","1990-05",8.4
"France","1990-06",8.4
"France","1990-07",8.4
"France","1990-08",8.3
"France","1990-09",8.3
"France","1990-10",8.3
"France","1990-11",8.3
"France","1990-12",8.3
"France","1991-01",8.3
"France","1991-02",8.3
"France","1991-03",8.3
"France","1991-04",8.4
"France","1991-05",8.5
"France","1991-06",8.5
"France","1991-07",8.6
"France","1991-08",8.7
"France","1991-09",8.8
"France","1991-10",8.9
"France","1991-11",9
"France","1991-12",9.1
"France","1992-01",9.1
"France","1992-02",9.2
"France","1992-03",9.3
"France","1992-04",9.3
"France","1992-05",9.4
"France","1992-06",9.4
"France","1992-07",9.4
"France","1992-08",9.5
"France","1992-09",9.6
"France","1992-10",9.6
"France","1992-11",9.7
"France","1992-12",9.8
"France","1993-01",9.8
"France","1993-02",9.9
"France","1993-03",9.9
"France","1993-04",10.1
"France","1993-05",10.1
"France","1993-06",10.2
"France","1993-07",10.3
"France","1993-08",10.4
"France","1993-09",10.5
"France","1993-10",10.6
"France","1993-11",10.7
"France","1993-12",10.7
"France","1994-01",10.8
"France","1994-02",10.8
"France","1994-03",10.8
"France","1994-04",10.8
"France","1994-05",10.8
"France","1994-06",10.7
"France","1994-07",10.7
"France","1994-08",10.6
"France","1994-09",10.6
"France","1994-10",10.5
"France","1994-11",10.5
"France","1994-12",10.4
"France","1995-01",10.4
"France","1995-02",10.3
"France","1995-03",10.3
"France","1995-04",10.4
"France","1995-05",10.4
"France","1995-06",10.5
"France","1995-07",10.5
"France","1995-08",10.6
"France","1995-09",10.6
"France","1995-10",10.7
"France","1995-11",10.7
"France","1995-12",10.7
"France","1996-01",10.7
"France","1996-02",10.7
"France","1996-03",10.7
"France","1996-04",10.9
"France","1996-05",10.9
"France","1996-06",10.9
"France","1996-07",10.9
"France","1996-08",10.9
"France","1996-09",10.9
"France","1996-10",10.8
"France","1996-11",10.8
"France","1996-12",10.9
"France","1997-01",10.9
"France","1997-02",10.9
"France","1997-03",10.9
"France","1997-04",11
"France","1997-05",10.9
"France","1997-06",10.9
"France","1997-07",10.9
"France","1997-08",10.9
"France","1997-09",10.9
"France","1997-10",10.9
"France","1997-11",10.8
"France","1997-12",10.8
"France","1998-01",10.8
"France","1998-02",10.7
"France","1998-03",10.7
"France","1998-04",10.7
"France","1998-05",10.7
"France","1998-06",10.7
"France","1998-07",10.7
"France","1998-08",10.6
"France","1998-09",10.6
"France","1998-10",10.7
"France","1998-11",10.7
"France","1998-12",10.7
"France","1999-01",10.7
"France","1999-02",10.8
"France","1999-03",10.7
"France","1999-04",10.8
"France","1999-05",10.7
"France","1999-06",10.6
"France","1999-07",10.5
"France","1999-08",10.4
"France","1999-09",10.2
"France","1999-10",10.1
"France","1999-11",10
"France","1999-12",9.8
"France","2000-01",9.8
"France","2000-02",9.6
"France","2000-03",9.5
"France","2000-04",9.4
"France","2000-05",9.3
"France","2000-06",9.2
"France","2000-07",9.1
"France","2000-08",9
"France","2000-09",8.9
"France","2000-10",8.8
"France","2000-11",8.8
"France","2000-12",8.7
"France","2001-01",8.6
"France","2001-02",8.6
"France","2001-03",8.5
"France","2001-04",8.5
"France","2001-05",8.5
"France","2001-06",8.5
"France","2001-07",8.4
"France","2001-08",8.4
"France","2001-09",8.4
"France","2001-10",8.4
"France","2001-11",8.4
"France","2001-12",8.3
"France","2002-01",8.2
"France","2002-02",8.2
"France","2002-03",8.2
"France","2002-04",8.2
"France","2002-05",8.2
"France","2002-06",8.2
"France","2002-07",8.3
"France","2002-08",8.3
"France","2002-09",8.3
"France","2002-10",8.3
"France","2002-11",8.4
"France","2002-12",8.5
"France","2003-01",8.2
"France","2003-02",8.3
"France","2003-03",8.4
"France","2003-04",8.5
"France","2003-05",8.5
"France","2003-06",8.5
"France","2003-07",8.5
"France","2003-08",8.3
"France","2003-09",8.6
"France","2003-10",8.7
"France","2003-11",8.8
"France","2003-12",9
"France","2004-01",8.9
"France","2004-02",8.9
"France","2004-03",8.9
"France","2004-04",8.8
"France","2004-05",8.8
"France","2004-06",8.8
"France","2004-07",8.8
"France","2004-08",8.9
"France","2004-09",8.9
"France","2004-10",8.9
"France","2004-11",9
"France","2004-12",8.9
"France","2005-01",8.7
"France","2005-02",8.6
"France","2005-03",8.6
"France","2005-04",8.7
"France","2005-05",8.8
"France","2005-06",8.9
"France","2005-07",8.9
"France","2005-08",9
"France","2005-09",9
"France","2005-10",9.1
"France","2005-11",9.1
"France","2005-12",9.1
"France","2006-01",9.2
"France","2006-02",9.2
"France","2006-03",9.1
"France","2006-04",9
"France","2006-05",8.9
"France","2006-06",8.9
"France","2006-07",9
"France","2006-08",9
"France","2006-09",8.7
"France","2006-10",8.5
"France","2006-11",8.3
"France","2006-12",8.3
"France","2007-01",8.5
"France","2007-02",8.5
"France","2007-03",8.4
"France","2007-04",8.2
"France","2007-05",8.1
"France","2007-06",8
"France","2007-07",8.1
"France","2007-08",8
"France","2007-09",7.9
"France","2007-10",7.7
"France","2007-11",7.5
"France","2007-12",7.3
"France","2008-01",7.2
"France","2008-02",7
"France","2008-03",7.1
"France","2008-04",7.3
"France","2008-05",7.3
"France","2008-06",7.4
"France","2008-07",7.5
"France","2008-08",7.5
"France","2008-09",7.5
"France","2008-10",7.6
"France","2008-11",7.8
"France","2008-12",8
"France","2009-01",8.3
"France","2009-02",8.6
"France","2009-03",8.9
"France","2009-04",9.1
"France","2009-05",9.2
"France","2009-06",9.2
"France","2009-07",9.1
"France","2009-08",9.2
"France","2009-09",9.3
"France","2009-10",9.5
"France","2009-11",9.6
"France","2009-12",9.5
"France","2010-01",9.5
"France","2010-02",9.4
"France","2010-03",9.3
"France","2010-04",9.3
"France","2010-05",9.3
"France","2010-06",9.2
"France","2010-07",9.2
"France","2010-08",9.3
"France","2010-09",9.2
"France","2010-10",9.2
"France","2010-11",9.2
"France","2010-12",9.2
"France","2011-01",9.2
"France","2011-02",9.2
"France","2011-03",9.1
"France","2011-04",9.1
"France","2011-05",9.1
"France","2011-06",9.2
"France","2011-07",9.2
"France","2011-08",9.2
"France","2011-09",9.2
"France","2011-10",9.3
"France","2011-11",9.3
"France","2011-12",9.4
"France","2012-01",9.5
"France","2012-02",9.5
"France","2012-03",9.5
"France","2012-04",9.6
"France","2012-05",9.7
"France","2012-06",9.7
"France","2012-07",9.7
"France","2012-08",9.7
"France","2012-09",9.8
"France","2012-10",10
"France","2012-11",10.2
"France","2012-12",10.3
"France","2013-01",10.4
"France","2013-02",10.4
"France","2013-03",10.4
"France","2013-04",10.5
"France","2013-05",10.4
"France","2013-06",10.4
"France","2013-07",10.3
"France","2013-08",10.1
"France","2013-09",10.3
"France","2013-10",10.1
"France","2013-11",10.2
"France","2013-12",10.2
"France","2014-01",10.2
"France","2014-02",10.2
"France","2014-03",10.2
"France","2014-04",10.1
"France","2014-05",10.1
"France","2014-06",10.2
"France","2014-07",10.2
"France","2014-08",10.2
"France","2014-09",10.4
"France","2014-10",10.4
"France","2014-11",10.5
"France","2014-12",10.5
"France","2015-01",10.4
"France","2015-02",10.3
"France","2015-03",10.4
"France","2015-04",10.4
"France","2015-05",10.5
"France","2015-06",10.4
"France","2015-07",10.3
"France","2015-08",10.3
"France","2015-09",10.3
"France","2015-10",10.3
"France","2015-11",10.3
"France","2015-12",10.2
"France","2016-01",10.3
"France","2016-02",10.4
"France","2016-03",10.2
"France","2016-04",10.1
"France","2016-05",10
"France","2016-06",10
"France","2016-07",9.8
"France","2016-08",9.9
"France","2016-09",9.9
"France","2016-10",10.1
"France","2016-11",10.1
"France","2016-12",10
"France","2017-01",9.7
"France","2017-02",9.6
"France","2017-03",9.6
"France","2017-04",9.5
"France","2017-05",9.5
"France","2017-06",9.5
"France","2017-07",9.6
"France","2017-08",9.5
"France","2017-09",9.3
"France","2017-10",9.1
"France","2017-11",9
"France","2017-12",9
"France","2018-01",9.2
"France","2018-02",9.3
"France","2018-03",9.3
"France","2018-04",9.2
"France","2018-05",9.1
"France","2018-06",9
"France","2018-07",9
"France","2018-08",8.9
"France","2018-09",8.9
"France","2018-10",8.8
"France","2018-11",8.8
"France","2018-12",8.8
"France","2019-01",8.8
"France","2019-02",8.7
"France","2019-03",8.7
"France","2019-04",8.5
"France","2019-05",8.5
"France","2019-06",8.5
"France","2019-07",8.4
"France","2019-08",8.3
"France","2019-09",8.2
"France","2019-10",8.2
"France","2019-11",8.2
"France","2019-12",8.2
"France","2020-01",8.2
"France","2020-02",7.8
"France","2020-03",7.6
"France","2020-04",7.6
"France","2020-05",6.9
"France","2020-06",7.3
"France","2020-07",8.6
"France","2020-08",9
"France","2020-09",9
"France","2020-10",8.3
"France","2020-11",8.1
"France","2020-12",7.9
"France","2021-01",8.1
"France","2021-02",8.2
"France","2021-03",8.2
"France","2021-04",8.2
"France","2021-05",8
"France","2021-06",7.9
"France","2021-07",7.9
"France","2021-08",7.8
"France","2021-09",7.7
"France","2021-10",7.5
"France","2021-11",7.5
"France","2021-12",7.4
"France","2022-01",7.3
"France","2022-02",7.3
"France","2022-03",7.4
"France","2022-04",7.5
"France","2022-05",7.5
"France","2022-06",7.4
"France","2022-07",7.3
"France","2022-08",7.2
"France","2022-09",7.1
"France","2022-10",7.2
"France","2022-11",7.2
"France","2022-12",7.2
"France","2023-01",7.1
"France","2023-02",7.1
"France","2023-03",7.1
"France","2023-04",7.3
"France","2023-05",7.3
"France","2023-06",7.3
"France","2023-07",7.4
"France","2023-08",7.4
"France","2023-09",7.4
"France","2023-10",7.5
"France","2023-11",7.6
"France","2023-12",7.6
"France","2024-01",7.6
"France","2024-02",7.4
"France","2024-03",7.4
"France","2024-04",7.3
"France","2024-05",7.4
"France","2024-06",7.4
"France","2024-07",7.4
"France","2024-08",7.4
"France","2024-09",7.4
"France","2024-10",7.3
"France","2024-11",7.3
"France","2024-12",7.3
"France","2025-01",7.3
"France","2025-02",7.5
"France","2025-03",7.6
"France","2025-04",7.5
"France","2025-05",7.6
"France","2025-06",7.6
"France","2025-07",7.7
"France","2025-08",7.7
"France","2025-09",7.7
"France","2025-10",7.7
"France","2025-11",7.7
"France","2025-12",7.7
"Croatia","1983-01",NA
"Croatia","1983-02",NA
"Croatia","1983-03",NA
"Croatia","1983-04",NA
"Croatia","1983-05",NA
"Croatia","1983-06",NA
"Croatia","1983-07",NA
"Croatia","1983-08",NA
"Croatia","1983-09",NA
"Croatia","1983-10",NA
"Croatia","1983-11",NA
"Croatia","1983-12",NA
"Croatia","1984-01",NA
"Croatia","1984-02",NA
"Croatia","1984-03",NA
"Croatia","1984-04",NA
"Croatia","1984-05",NA
"Croatia","1984-06",NA
"Croatia","1984-07",NA
"Croatia","1984-08",NA
"Croatia","1984-09",NA
"Croatia","1984-10",NA
"Croatia","1984-11",NA
"Croatia","1984-12",NA
"Croatia","1985-01",NA
"Croatia","1985-02",NA
"Croatia","1985-03",NA
"Croatia","1985-04",NA
"Croatia","1985-05",NA
"Croatia","1985-06",NA
"Croatia","1985-07",NA
"Croatia","1985-08",NA
"Croatia","1985-09",NA
"Croatia","1985-10",NA
"Croatia","1985-11",NA
"Croatia","1985-12",NA
"Croatia","1986-01",NA
"Croatia","1986-02",NA
"Croatia","1986-03",NA
"Croatia","1986-04",NA
"Croatia","1986-05",NA
"Croatia","1986-06",NA
"Croatia","1986-07",NA
"Croatia","1986-08",NA
"Croatia","1986-09",NA
"Croatia","1986-10",NA
"Croatia","1986-11",NA
"Croatia","1986-12",NA
"Croatia","1987-01",NA
"Croatia","1987-02",NA
"Croatia","1987-03",NA
"Croatia","1987-04",NA
"Croatia","1987-05",NA
"Croatia","1987-06",NA
"Croatia","1987-07",NA
"Croatia","1987-08",NA
"Croatia","1987-09",NA
"Croatia","1987-10",NA
"Croatia","1987-11",NA
"Croatia","1987-12",NA
"Croatia","1988-01",NA
"Croatia","1988-02",NA
"Croatia","1988-03",NA
"Croatia","1988-04",NA
"Croatia","1988-05",NA
"Croatia","1988-06",NA
"Croatia","1988-07",NA
"Croatia","1988-08",NA
"Croatia","1988-09",NA
"Croatia","1988-10",NA
"Croatia","1988-11",NA
"Croatia","1988-12",NA
"Croatia","1989-01",NA
"Croatia","1989-02",NA
"Croatia","1989-03",NA
"Croatia","1989-04",NA
"Croatia","1989-05",NA
"Croatia","1989-06",NA
"Croatia","1989-07",NA
"Croatia","1989-08",NA
"Croatia","1989-09",NA
"Croatia","1989-10",NA
"Croatia","1989-11",NA
"Croatia","1989-12",NA
"Croatia","1990-01",NA
"Croatia","1990-02",NA
"Croatia","1990-03",NA
"Croatia","1990-04",NA
"Croatia","1990-05",NA
"Croatia","1990-06",NA
"Croatia","1990-07",NA
"Croatia","1990-08",NA
"Croatia","1990-09",NA
"Croatia","1990-10",NA
"Croatia","1990-11",NA
"Croatia","1990-12",NA
"Croatia","1991-01",NA
"Croatia","1991-02",NA
"Croatia","1991-03",NA
"Croatia","1991-04",NA
"Croatia","1991-05",NA
"Croatia","1991-06",NA
"Croatia","1991-07",NA
"Croatia","1991-08",NA
"Croatia","1991-09",NA
"Croatia","1991-10",NA
"Croatia","1991-11",NA
"Croatia","1991-12",NA
"Croatia","1992-01",NA
"Croatia","1992-02",NA
"Croatia","1992-03",NA
"Croatia","1992-04",NA
"Croatia","1992-05",NA
"Croatia","1992-06",NA
"Croatia","1992-07",NA
"Croatia","1992-08",NA
"Croatia","1992-09",NA
"Croatia","1992-10",NA
"Croatia","1992-11",NA
"Croatia","1992-12",NA
"Croatia","1993-01",NA
"Croatia","1993-02",NA
"Croatia","1993-03",NA
"Croatia","1993-04",NA
"Croatia","1993-05",NA
"Croatia","1993-06",NA
"Croatia","1993-07",NA
"Croatia","1993-08",NA
"Croatia","1993-09",NA
"Croatia","1993-10",NA
"Croatia","1993-11",NA
"Croatia","1993-12",NA
"Croatia","1994-01",NA
"Croatia","1994-02",NA
"Croatia","1994-03",NA
"Croatia","1994-04",NA
"Croatia","1994-05",NA
"Croatia","1994-06",NA
"Croatia","1994-07",NA
"Croatia","1994-08",NA
"Croatia","1994-09",NA
"Croatia","1994-10",NA
"Croatia","1994-11",NA
"Croatia","1994-12",NA
"Croatia","1995-01",NA
"Croatia","1995-02",NA
"Croatia","1995-03",NA
"Croatia","1995-04",NA
"Croatia","1995-05",NA
"Croatia","1995-06",NA
"Croatia","1995-07",NA
"Croatia","1995-08",NA
"Croatia","1995-09",NA
"Croatia","1995-10",NA
"Croatia","1995-11",NA
"Croatia","1995-12",NA
"Croatia","1996-01",NA
"Croatia","1996-02",NA
"Croatia","1996-03",NA
"Croatia","1996-04",NA
"Croatia","1996-05",NA
"Croatia","1996-06",NA
"Croatia","1996-07",NA
"Croatia","1996-08",NA
"Croatia","1996-09",NA
"Croatia","1996-10",NA
"Croatia","1996-11",NA
"Croatia","1996-12",NA
"Croatia","1997-01",NA
"Croatia","1997-02",NA
"Croatia","1997-03",NA
"Croatia","1997-04",NA
"Croatia","1997-05",NA
"Croatia","1997-06",NA
"Croatia","1997-07",NA
"Croatia","1997-08",NA
"Croatia","1997-09",NA
"Croatia","1997-10",NA
"Croatia","1997-11",NA
"Croatia","1997-12",NA
"Croatia","1998-01",NA
"Croatia","1998-02",NA
"Croatia","1998-03",NA
"Croatia","1998-04",NA
"Croatia","1998-05",NA
"Croatia","1998-06",NA
"Croatia","1998-07",NA
"Croatia","1998-08",NA
"Croatia","1998-09",NA
"Croatia","1998-10",NA
"Croatia","1998-11",NA
"Croatia","1998-12",NA
"Croatia","1999-01",NA
"Croatia","1999-02",NA
"Croatia","1999-03",NA
"Croatia","1999-04",NA
"Croatia","1999-05",NA
"Croatia","1999-06",NA
"Croatia","1999-07",NA
"Croatia","1999-08",NA
"Croatia","1999-09",NA
"Croatia","1999-10",NA
"Croatia","1999-11",NA
"Croatia","1999-12",NA
"Croatia","2000-01",14.7
"Croatia","2000-02",14.8
"Croatia","2000-03",15
"Croatia","2000-04",15.3
"Croatia","2000-05",15.5
"Croatia","2000-06",15.6
"Croatia","2000-07",15.8
"Croatia","2000-08",16
"Croatia","2000-09",16.1
"Croatia","2000-10",16.3
"Croatia","2000-11",16.5
"Croatia","2000-12",16.4
"Croatia","2001-01",16.3
"Croatia","2001-02",16.3
"Croatia","2001-03",16.1
"Croatia","2001-04",16.1
"Croatia","2001-05",15.9
"Croatia","2001-06",15.8
"Croatia","2001-07",15.9
"Croatia","2001-08",15.8
"Croatia","2001-09",15.8
"Croatia","2001-10",15.7
"Croatia","2001-11",15.6
"Croatia","2001-12",15.8
"Croatia","2002-01",15.8
"Croatia","2002-02",15.8
"Croatia","2002-03",15.8
"Croatia","2002-04",15.6
"Croatia","2002-05",15.5
"Croatia","2002-06",15.5
"Croatia","2002-07",15.3
